customer_number,neighbor_avg_dist_km,neighbor_primary_group_count,neighbor_local_market_partners,neighbor_avg_return_freq,neighbor_avg_order_transactions_2023,neighbor_avg_order_transactions_2024,neighbor_avg_order_transaction_std_2023,neighbor_avg_order_transaction_std_2024,neighbor_avg_ordered_total_2023,neighbor_avg_ordered_total_2024
501474976,100.746132304822,0,4,0,21,19.2,11.5739609659487,24.9406974338044,534.5688832,998.6986638
501475015,46.5213690576429,0,10,0,14.2,12,10.3832020723763,6.51176332841798,570.4,508.4
501475017,326.368373415697,0,8,0.1,18.8,10,7.45883358884242,9.87654630986172,380.5945854,165.2
501475055,174.750242189568,0,10,0,27,26.8,6.1931001672486,5.25021638502235,378.5,360.1
501475064,60.7226955966508,0,8,0,26.4,30,8.99181564383653,9.67095368700803,630,622.6
501475066,201.085250901066,0,10,0,12.8,11,4.32931054299484,4.29833421730322,155.5,132.6
501475067,202.061301388166,0,10,0,17.4,16.2,5.25962784558499,4.95804143365184,201.25,176.8
501475068,144.617370407167,0,10,0,23.4,18.2,7.47351648712387,5.3879210942705,327.2,273.4
501475072,185.394363449078,0,6,0,14,13,8.26184789748113,10.7281284126472,278.3,271.2
501475082,326.368373415697,0,8,0.1,18.8,10,7.45883358884242,9.87654630986172,380.5945854,165.2
501475133,325.593345320756,0,10,0.2,19.8,15.2,7.80557885207903,10.3894583459535,250.3,278.15
501475195,129.641529470203,0,10,0,12.2,9.8,4.94833770896991,6.1361925464783,130.9,120.6
501475236,52.8114300839651,0,8,0,22.6,16.4,8.08517562320355,31.1198638634195,399.2,379.6
501475517,26.5886892201752,0,6,0,21.8,20.4,45.5721656332428,37.1689587721414,4913.1910464,4027.746532
501475529,76.4192186763951,0,10,0.1,21.8,21.8,7.48815584315636,6.86502057310432,328.020922,303.5890468
501475537,229.795673673557,0,6,0,27.8,23.6,12.920737643242,6.37338290538638,709.8,617.7
501475607,68.7747812818003,0,5,0,17.8,19.2,5.82118482374792,4.82615730375592,233.6000056,230.75
501475611,84.1404498952883,0,10,0,22.8,14.8,4.90202499695052,4.86461480884045,196.8968064,135.7171024
501475635,66.6354045814529,0,10,0.1,17.4,16.6,17.9202455491181,20.8581548156314,339,345.6
501475676,154.654998501805,0,10,0.1,17.6,6.4,4.92965117134088,3.90498667210475,205.8,73.5
501475683,132.956939096727,0,10,0.1,18.4,13.6,8.51877833689909,6.55654415840053,251.5,162.9
501475730,195.073394806277,0,8,0.1,26,22.6,8.71352973507049,10.2875195240582,616.5,592.2
501475749,162.796544886464,0,10,0.1,26,19,11.9289200342957,11.6135700043888,630.3609452,506.15
501475763,156.257781691276,0,8,0,23,18.6,9.52865204633144,10.0594899004785,348.35,306.8
501475769,183.052394989408,0,8,0.2,22.2,22.2,11.6449717972355,10.8978131430516,470.2,448.2
501475787,185.712455412186,0,10,0,22.4,22,5.82698324194144,5.49849691697391,530.3,517
501475816,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501475817,58.6643194305109,0,8,0.1,27.6,22.6,7.78177844130949,7.96506600418614,409.3,368.5
501475846,143.32405957045,0,8,0,23.6,21.8,5.89879452022704,5.38661011407385,291.7,311.3
501475851,94.149970415857,0,10,0,26.8,23,4.95207005884304,3.57348533655244,339.4,331.6
501475883,59.8010621906603,0,3,0,16.6,14.8,6.11161675730752,6.6548916291714,196.7,189.6
501475884,183.819510501321,0,8,0,17.4,14.8,2.33835653864829,8.57674182757589,165,218.3
501475945,327.132561426342,0,8,0.2,15.2,13.8,5.47401887246707,9.03078793034037,214.7,194.5036892
501475952,292.46556588525,0,10,0.1,22.8,18.4,6.69157980670914,9.15361702518425,346.9,322.9
501475955,320.64764908714,0,10,0.1,23.4,24.2,10.3691607928252,9.71678245993864,641.3,761.3
501475957,170.030528080843,0,8,0,7.8,6.8,5.73985678588145,4.44588258773241,97.6,81.5
501475958,66.0707811089146,0,10,0.1,34.8,35.4,8.8008576007301,8.00807730909054,707.9,677.3
501475997,273.814726055032,0,8,0.2,31.4,20.2,11.2732403648065,5.52548580086098,695.6,263.8
501476002,326.368373415697,0,8,0.1,18.8,10,7.45883358884242,9.87654630986172,380.5945854,165.2
501476003,79.7876708945632,0,8,0,23.4,21.8,6.93325625636277,8.5610783230363,419.4,397.2
501476118,108.920062203912,0,10,0,21.6,22.4,10.1150146941338,15.0402190080276,278.1,380.3
501476136,117.324318820408,0,10,0.8,19.2,22.8,39.2730500660504,24.6389858909382,700.1,482.1
501476144,52.8114300839651,0,8,0,22.6,16.4,8.08517562320355,31.1198638634195,399.2,379.6
501476168,10.6212908148047,0,5,0,11,11,6.97589806989528,5.882614090521,146.1,159.1
501476169,183.060458333489,0,10,0.1,15.6,18,11.8343206009455,8.8595957690373,571.7,544.95
501476338,53.4141176482326,0,8,0.1,28.6,19.2,5.75471347840884,4.952714843826,326.1,251.7
501476392,108.920062203912,0,10,0,21.6,22.4,10.1150146941338,15.0402190080276,278.1,380.3
501476505,142.698661771916,0,8,0.2,28,24.6,9.81703929368961,9.40935252132976,667.186966,676.3580302
501476543,212.637293876854,0,8,0,13.6,12.2,4.84960415182671,15.3350465028829,167.0748376,190.4577656
501476625,103.34751721549,0,10,0,22.4,20.2,8.25223473702748,7.5916558001791,369.5,319.4
501476718,248.246952094556,0,8,0,33.6,30,9.04686548264936,12.8594645420548,838.2593244,812.4706156
501476737,54.0382125152233,0,10,0.1,16.2,11.4,14.0737862279758,6.00840827103732,218.2,150.4
501476879,126.816396216126,0,10,0,26.8,24.8,19.7436497769158,15.3765070993859,1828.18912,1499.5158548
501477024,78.0630482141291,0,5,0,25,24,10.6497911932377,7.89022401916525,595.5,526
501477083,237.723379361367,0,10,0,37,37,8.23773403330357,7.71899091636372,1052.4,1148.7
501477097,45.9423946911338,0,5,0,24,25,4.58159416281634,6.93233778322947,254.7,406.3319818
501477102,54.0382125152233,0,10,0.1,16.2,11.4,14.0737862279758,6.00840827103732,218.2,150.4
501477105,38.3924627838293,0,10,0,16,16.2,5.57262242740045,6.33661514930533,139.2539066,171.4
501477147,229.795673673557,0,6,0,27.8,23.6,12.920737643242,6.37338290538638,709.8,617.7
501477178,290.834579025419,0,8,0,23.8,20.8,7.42964386232179,8.60917625528981,524.3593244,491.5706156
501477238,124.859844923553,0,8,0,24,20.6,10.1663233004563,9.33796792723667,543.6,469.2
501477246,106.892496797645,0,6,0.2,27.2,27.6,10.98175001956,13.0636897509387,396.35,539.25
501477271,100.746132304822,0,4,0,21,19.2,11.5739609659487,24.9406974338044,534.5688832,998.6986638
501477331,57.0389899508187,0,10,0,19.8,20,8.38018155505122,8.66266274610814,333,302.5
501477420,170.828448062089,0,8,0,9.4,10,9.3144386646138,10.4636723930354,202.8,313.1
501477426,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501477447,52.8001627860509,0,10,0,52.4,49.6,15.4885459885197,14.7157712819474,4696.1,3958.8
501477503,83.9852264572943,0,10,0.1,32.6,28.6,18.1708100890135,21.70422036749,637.7,610.6
501477541,126.816396216126,0,10,0,26.8,24.8,19.7436497769158,15.3765070993859,1828.18912,1499.5158548
501477542,120.257493101249,0,8,0.1,40.4,26.4,11.237739282835,16.4604437657736,3307.2,1649.1
501477560,136.171158853912,0,10,0.2,21.6,19,5.78130864992912,4.97017589737949,192.6,190.3
501477588,172.112865684,0,10,0.1,15.4,12.8,8.13354603004177,15.072114299008,403.2,334.6
501477606,304.508222747444,0,6,0,25.8,25.6,14.1703438554728,12.1928827683922,795.1,642.5
501477640,77.8454260713168,0,10,0,18.4,13.6,5.94714655724651,9.41516860905139,252.5,212.2
501477661,293.589961004897,0,8,0.2,21.6,17.2,116.492228514328,5.54312583673691,676.3,358.4
501477664,106.909566903573,0,8,0.2,38.4,37.4,6.8483656861878,11.6582465777712,857.2,1012.7
501477685,217.862482798987,0,10,0,30,25.4,7.25204445571072,9.11988861625069,445.7,407.1
501477689,231.087712204085,0,8,0.2,22.2,18.8,5.52462599484472,11.6755567989059,578.1,610.6
501477702,289.877659341154,0,10,0,19.4,11.4,6.92980166232047,6.08316554556928,291.495355,180.9
501477707,103.37945245947,0,8,0,18.4,12.8,8.19770253526494,8.10286574596407,539.5,313
501477736,53.2280053104295,0,10,0,24.2,19.4,6.45043552294703,6.93752563568317,392.6,342.4
501477825,119.399236462109,0,8,0.1,28.4,25.6,8.62848770476731,8.85170397348596,420,540.7
501477833,23.8487015977325,0,10,0,18.6,17.8,14.0502391639098,13.4067184637058,906.35,803.5
501477854,217.862482798987,0,10,0,30,25.4,7.25204445571072,9.11988861625069,445.7,407.1
501477886,174.022752270107,0,10,0,18.6,16.6,7.37116028849609,7.58046022097726,266.1,245.2
501477887,52.5332678879514,0,8,0.1,20.4,18,8.84616159603182,9.17321916964143,417.5,365.4
501477891,32.7345871560931,0,10,0,15.8,15.6,4.98170059351854,8.21242256400691,248.8,300.9
501477898,194.626687770784,0,10,0,15.4,16.2,10.9918879356818,11.3481919773495,415.5,503.8
501477902,54.9766512314199,0,10,0,28.2,22.6,5.7404308868156,5.29054243845996,424.3,401.5
501478109,170.030528080843,0,8,0,7.8,6.8,5.73985678588145,4.44588258773241,97.6,81.5
501478129,113.728143002643,0,10,0.1,15.6,11.2,5.14971555379391,6.37787909501326,226.0190316,165.2020948
501478138,64.0825857991623,0,10,0,25,20.6,5.48569027589219,7.02380211960405,354.1,352.1
501478146,303.993782875133,0,10,0.3,19.4,15.4,8.14929278239036,7.27284003701556,338.3,275.2
501478242,6.17951293074932,0,10,0,13.6,13.2,6.06640738775288,6.55615397357152,258.2,248.1
501478255,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501478278,95.4588386779518,0,10,0,25.2,21.2,8.06714961957362,6.58330674139268,282.3,243
501478303,94.3821410870162,0,10,0,30.6,27.8,5.03031381546343,4.93491529040407,373.2,371.9
501478321,205.002809067973,0,6,0.1,23.2,27.2,8.11470853795512,7.59902989002578,453.7,559.3
501478337,59.9020144981655,0,8,0.2,25.2,23.6,30.7017930658661,22.4681749952925,486.85,411.1
501478341,107.462223112777,0,10,0,13.2,14.4,6.26371377798977,9.62905577142564,265.95,318.25
501478342,92.7888929557595,0,10,0.1,20,20.2,11.4919899774463,15.4262276879009,545.1,599.6
501478418,217.862482798987,0,10,0,30,25.4,7.25204445571072,9.11988861625069,445.7,407.1
501478439,66.560675150093,0,5,0.2,17.6,16.2,5.31546249612662,5.09336806862813,197.8,169.4
501478449,26.5886892201752,0,6,0,21.8,20.4,45.5721656332428,37.1689587721414,4913.1910464,4027.746532
501478508,148.287861773553,0,3,0,27.2,22.6,15.146876805602,6.94258521733015,709.6,609
501478542,117.132875800647,0,8,0,22.4,25.8,14.3897341591208,17.36962254686,686.8,730
501478573,124.774839136623,0,10,0,15.2,14,9.3936200389615,6.6360684074628,263.7,198.2
501478611,199.311516771935,0,8,0,14.6,17.8,7.51785276039938,8.1743129715358,462.9,520.6
501478642,45.8057915963312,0,10,0,28.4,19.6,6.46860077687782,8.46811308567324,511.9,371.2
501478761,144.617370407167,0,10,0,23.4,18.2,7.47351648712387,5.3879210942705,327.2,273.4
501478769,125.635440699759,0,10,0,17.8,15.8,28.9135617325417,25.2168166023018,650.1,553.3
501478789,85.8618150480414,0,10,0.2,28.6,25.4,7.16319196359706,7.02308457741012,361.1565092,287.0986418
501478797,117.16373904096,0,10,0,18.4,15.8,50.1513860744063,65.1215459116812,1134,869.7
501478844,58.7115250347731,0,8,0.1,26.8,27.2,9.13221087973794,11.2730977348186,599.1688832,644.2986638
501478849,128.620457072639,0,8,0,19.4,19.8,5.58665569786103,4.57238811240103,312.05,300.8
501478858,210.474659778319,0,10,0,21,14.4,4.83757988869473,5.79093443901053,244.1,207.5
501478871,117.324318820408,0,10,0.8,19.2,22.8,39.2730500660504,24.6389858909382,700.1,482.1
501478873,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501478875,227.641170458075,0,8,0.1,28.2,26,10.518039387898,11.4584302838869,817.6,763.6
501478910,74.0420405013636,0,8,0,20.8,20.2,6.35490469160135,9.69792995475471,364.1,383.7
501479101,69.2819725995623,0,10,0,19,16.4,4.63745830548474,3.87124863373602,234.7,236.8
501479113,324.85799422296,0,8,0,12.6,10.4,7.2994158663704,8.77059990392791,172.9,173.7
501479171,64.3084784952793,0,8,0,20.2,22.6,8.88450980598612,9.83441530191253,452.8539066,417.9718768
501479236,60.3242730727411,0,8,0.2,23.4,17,9.9471753982342,17.1503814131993,475.4,459.7
501479249,117.16373904096,0,10,0,18.4,15.8,50.1513860744063,65.1215459116812,1134,869.7
501479252,237.723379361367,0,10,0,37,37,8.23773403330357,7.71899091636372,1052.4,1148.7
501479253,158.436375827286,2,10,0,23.8,14,4.67852696683482,3.31301707272736,283.2,222.8
501479278,62.6502577310804,0,10,0,4.8,6,5.48743335708747,4.91718018689725,71.1,98.5
501479279,175.041293707802,0,4,0.1,11.4,12.6,4.74501304318938,7.37505642902337,139.1056044,292.8579392
501479287,228.615502772218,0,8,0,10,10.8,10.3761023566669,5.97251089052617,173.7,141.65
501479290,214.030446989099,0,6,0,17,13.8,6.72677786925479,7.10531685985066,238.2,232.95
501479317,71.7727972553143,0,10,0,14.8,12.4,4.92884999695176,7.09434902617907,245.7,228.1
501479386,38.8228409905399,0,8,0.1,29.6,29,6.21556896254003,7.07224596134685,455.7,473.1
501479409,331.648951738167,0,10,0.1,24,22.8,4.62191245223875,4.50488428469523,289.3,254.1
501479429,132.906589231829,0,10,0,8,6.8,4.36209124992417,3.3242333021672,106.9,99.7
501479431,336.995744837216,0,10,0.1,27.8,28.2,9.40827870265685,8.74144381738093,675.5,788.7
501479447,147.635205043231,0,10,0,24.8,21.2,55.7173158264516,42.8608612315092,5089.4,6313.4
501479471,237.93826092705,0,10,0.1,27.2,21.6,8.21786682576443,8.70098044703085,489.6,448.4
501479492,167.903529858233,0,10,0.1,22.6,18.8,5.0664719010089,10.5989159209656,277.4,274.1
501479494,43.9711599912612,0,10,0,13.2,12.6,6.2103095575658,8.98455158788397,203.2,198.3
501479769,215.931439150019,0,10,0,12.8,10.2,6.34853702736324,2.61446424993554,160.7,122.6
501479781,68.4273205021382,0,10,0,13.8,14,4.81302476462153,12.4819435008259,182.35,185.4
501479787,10.6212908148047,0,10,0,11,11,6.97589806989528,5.882614090521,146.1,159.1
501479788,147.120361692333,0,8,0,23,25,6.78265894904535,8.44111768080805,422,517.9
501479802,97.764757330726,0,5,0.1,14.2,15.2,6.51234281798557,7.35588334101874,224.15,224.3
501479915,73.5034146017505,0,10,0,6.2,9.4,6.74203854847872,2.58442171680528,74,79.3
501479948,324.85799422296,0,8,0,12.6,10.4,7.2994158663704,8.77059990392791,172.9,173.7
501479976,265.992370384475,0,10,0.1,23.2,22.2,11.6445631363545,9.70892509819788,633.8565092,560.6986418
501480291,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501480296,84.0994841976991,0,10,0,16.6,13.8,8.08836445884297,9.91961391930595,262.6,237.1
501480297,147.314944629609,0,4,0.4,43.2,30.4,11.2268401699584,16.1727380544334,3365,1656.5
501480350,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480357,221.546826817067,0,10,0,13,7.2,7.46222815228003,16.5328559595119,184.0748376,127.9577656
501480358,313.658480262657,0,8,0,39,31.8,14.5234716762946,13.0257996675211,1814.6,1606.8
501480382,129.094696591598,0,10,0.1,24.2,18,6.5523426553763,5.37980665819475,284.4190316,238.1020948
501480389,292.46556588525,0,10,0.1,22.8,18.4,6.69157980670914,9.15361702518425,346.9,322.9
501480390,254.493644353785,0,10,0,16.8,12.8,10.0678416144023,11.3498984032985,369.9,412.6
501480417,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480492,263.628621761577,0,6,0,17,12.8,10.0367931302753,5.23612651035142,246.1,158.8
501480552,205.330531154871,0,10,0,21,23.8,9.02901353407177,5.79216380201419,571.1,613.6
501480566,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480575,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480642,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480653,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480661,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480691,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480761,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480801,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501480804,101.951484080698,0,10,0.1,20.2,17.6,9.15388669543667,10.1488880735193,350.4,319.7
501480805,126.816396216126,0,10,0,26.8,24.8,19.7436497769158,15.3765070993859,1828.18912,1499.5158548
501480874,91.6157167767842,0,8,0.1,28.2,21.8,42.1944374864796,7.45887130953555,800.6,335.55
501480959,100.746132304822,0,4,0,21,19.2,11.5739609659487,24.9406974338044,534.5688832,998.6986638
501481017,218.045719380112,0,10,0,13,14.6,7.95369348705362,6.79422688370857,250,235.6
501481051,84.1404498952883,0,10,0,22.8,14.8,4.90202499695052,4.86461480884045,196.8968064,135.7171024
501481059,65.4616795424407,0,4,0,10.8,9.4,5.33761222188411,9.22496317060582,147.9,106.6
501481117,129.869330952263,0,10,0,20.4,7.8,23.0202552323238,4.37582811008502,882.53332,141.3
501481181,237.723379361367,0,10,0,37,37,8.23773403330357,7.71899091636372,1052.4,1148.7
501481186,248.726953802151,0,10,0,15.4,13,8.57330116159389,8.79006508920272,316.4,240.9
501481206,202.286300727795,0,10,0.2,21,16.4,8.72427370005773,8.80054921705249,305.7,208.5
501481234,178.734842635506,0,8,0,28.2,30,6.73710942363427,6.12460364147159,583.1,592.8
501481272,210.474659778319,0,10,0,21,14.4,4.83757988869473,5.79093443901053,244.1,207.5
501481283,184.687842971273,0,10,0,17,19.4,12.9119999594336,10.5964132965552,374.8,461.3
501481370,83.5247495489872,0,10,0,17,12,5.2553305164894,2.78663830991263,163.2,128.8
501481406,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501481416,292.664482211766,0,10,0.1,31,25.6,8.91212063021091,10.6044034673545,1006.15,796.9
501481417,54.5079611942307,0,8,0.2,16.8,13.6,31.9361513962348,23.0192095819818,350.7,287.5
501481468,277.259064248417,0,6,0.2,39,39.2,12.9110159615524,11.690962171205,958.5056044,1077.9579392
501481482,107.836067405255,0,10,0.2,18.6,14.2,12.013679959629,8.32483282946829,411.4609452,311.4
501481508,122.137831779934,0,8,0,23.8,24.4,5.09202361884808,4.60912995054757,348.6,349.6
501481532,102.625465300824,0,10,0,21.4,19.8,11.7991086697295,13.3821403835666,569.9,494
501481605,92.9623434926081,0,5,0,16.2,14.6,5.51894413376994,4.52032946521039,194.9,161.2
501481740,115.248055445176,0,10,0,13.6,9.6,6.29549084662316,9.75475763438345,252.7,195.1
501481771,248.246952094556,0,8,0,33.6,30,9.04686548264936,12.8594645420548,838.2593244,812.4706156
501481849,71.9854339856739,0,10,0.1,43.2,40.2,13.2285309435351,11.5163418248954,4454.6,3720.9
501481886,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501481887,78.6276623668002,0,10,0,21.8,24.2,7.7823570681807,16.198669589528,517.9,541.9
501481971,170.828448062089,0,8,0,9.4,10,9.3144386646138,10.4636723930354,202.8,313.1
501481972,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501481977,103.291627368936,0,10,0,21.4,7.6,22.7682420973021,4.0151741754493,891.53332,136
501481985,117.324318820408,0,10,0.8,19.2,22.8,39.2730500660504,24.6389858909382,700.1,482.1
501481994,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501481999,201.680863589059,0,10,0.1,17.8,17,16.8123847290472,15.7526404110175,674.8,688.1
501482004,83.5247495489872,0,10,0,17,12,5.2553305164894,2.78663830991263,163.2,128.8
501482019,274.018496983438,0,10,0,15.2,13.6,6.31893664934652,5.9222359880008,244,220.8
501482045,65.9883512252117,0,10,0,15.2,10.4,3.22740351241512,2.49767891246785,132.7,116.7
501482056,347.038219165327,0,10,0,17.8,15.8,6.78875026039333,6.05785373025284,238.5,267.25
501482074,208.565550235772,0,10,0,22.8,19,9.57617186169198,11.8759133642442,363.1,322.5
501482094,94.3821410870162,0,10,0,30.6,27.8,5.03031381546343,4.93491529040407,373.2,371.9
501482100,119.105985278705,0,10,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501482105,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501482125,208.565550235772,0,10,0,22.8,19,9.57617186169198,11.8759133642442,363.1,322.5
501482127,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501482132,87.6623533518354,0,10,0,20.6,15.2,2.049916637996,4.56357732383037,108,98.2
501482164,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501482165,119.105985278705,0,5,0,24.6,18.6,9.62843163971345,7.17092263336292,770.2,625.9
501482170,220.102024894202,0,6,0.3,31.4,26.4,8.67177499668853,8.50518210996217,466.030356,434.0762034
501482200,326.368373415697,0,8,0.1,18.8,10,7.45883358884242,9.87654630986172,380.5945854,165.2
501482255,299.7564388504,0,8,0.1,23.8,20.6,13.4735312235152,10.3498177166735,801.7,474.8
501482258,61.8781621517747,0,6,0,21,20.8,6.19385522219191,6.2445387135204,408.3000056,383.85
501482265,188.175994166282,0,10,0.1,24.8,20.4,6.04446484770931,5.89930495823028,352.3,310.8
501482274,224.680086684009,0,10,0.1,27.8,23.2,7.13727239635865,9.82832748594363,521.4,506.2
501482296,150.501951478899,0,10,0,26.4,22.2,10.3339633056121,14.4369521394081,529.9,474.1
501482313,61.8781621517747,0,6,0,21,20.8,6.19385522219191,6.2445387135204,408.3000056,383.85
501482314,65.4616795424407,0,8,0,10.8,9.4,5.33761222188411,9.22496317060582,147.9,106.6
501482349,63.2710639458246,0,10,0,23,20.6,6.4010665020567,6.62276705127604,426.2,396.2
501482356,178.734842635506,0,8,0,28.2,30,6.73710942363427,6.12460364147159,583.1,592.8
501482416,201.879215758355,0,10,0,18.6,17.2,19.6960540448522,13.2932792476716,492.9,494.2
501482483,267.647210293651,0,10,0,25.8,25.2,5.00636509852342,5.08832756097198,293.75,307.1
501482492,66.312691174803,0,10,0.2,14.4,14,6.94851203872618,9.48730866308231,236.9,259.3
501482504,138.400176031703,0,10,0.2,13,8,4.5712759089902,5.25145503629556,97.4,67.9
501482529,66.0996451212742,0,10,0,6,7.2,7.4794238466113,6.03248037009445,115.8,106.2
501482563,83.0587686080174,0,10,0,16.8,14.2,4.17589081593682,3.90848100442784,149.6,171
501482666,89.6984911605721,0,8,0.1,24.6,28.8,11.8443282940873,10.8956354865857,760.9,853.3
501482720,64.0825857991623,0,10,0,25,20.6,5.48569027589219,7.02380211960405,354.1,352.1
501482764,187.287477533567,0,10,0.2,20.8,17.8,10.7214341248928,9.31693506096732,581.4,449.4
501482793,147.547343463882,0,10,0,28.4,25,5.18200362148063,4.76632123420421,387.5,367.9
501482979,144.617370407167,0,10,0,23.4,18.2,7.47351648712387,5.3879210942705,327.2,273.4
501482992,241.689580624299,0,10,0,13.6,12,4.53479703270789,3.15404129238204,171.15,175.65
501482996,83.2332943579943,0,8,0,11.4,10.2,4.33213086420425,8.71586454263295,115,132.5
501483018,67.1657626487228,0,8,0.2,34,34.4,8.03530520429993,5.87654981477064,592.45,547.3
501483142,213.652174508669,0,8,0,16.8,17.2,6.009735302186,5.11027626132965,192.8,209.5
501483144,161.636483051823,0,10,0.3,19.4,19.6,8.57369771302335,4.56981423589707,341.5,297.7
501483219,87.5038312715728,0,8,0,18,15.8,5.77335691081994,5.08892698168384,176.85,201.4
501483231,243.017472686699,0,10,0.1,16.8,16.2,4.64199627905741,4.84769754339215,272.8,250.6
501483246,223.129972832134,0,10,0,25.4,24.4,6.20089027524888,5.37799862210491,567.3,552.5
501483260,218.045719380112,0,10,0,13,14.6,7.95369348705362,6.79422688370857,250,235.6
501483263,79.2868091910413,0,8,0,19.6,13,6.13565993575723,4.6473578618698,230.8,181.6
501483271,130.971159034635,0,10,0,15,13.8,6.81938021211753,5.20244230008641,169.3,172.8
501483319,60.9425377726146,0,10,0,17.6,10.8,7.10605657215237,7.28891452830933,176.9,124.8
501483361,45.8057915963312,0,10,0,28.4,19.6,6.46860077687782,8.46811308567324,511.9,371.2
501483372,149.031973293365,0,8,0,13,9.4,7.24945559882314,4.12074177929516,244.3,96.6
501483450,148.444670517146,0,10,0,21.6,16.6,8.11747074201841,10.1110027844752,435.8748376,417.1577656
501483474,75.5941358155746,0,5,0,19.8,17.6,7.66700116544406,8.85172006121544,356.8539066,384.7
501483524,41.7243960325107,0,6,0,23.6,19.8,45.8577549973482,36.9910164243386,4940.5910464,4018.546532
501483539,71.9854339856739,0,10,0.1,43.2,40.2,13.2285309435351,11.5163418248954,4454.6,3720.9
501483548,224.817264761593,0,8,0,26.2,20,9.88942469494316,9.71374553770394,493.6527832,440.2
501483570,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501483575,157.143397671483,0,10,0.2,17.4,15.6,4.97430699369968,3.46867632811845,156.8,156.7
501483593,37.2186948850418,0,8,0,20.8,33,7.98708436842442,5.69336542831312,319.7469926,504.1692382
501483623,229.728219124694,0,10,0,23.6,21.8,2.70732625230075,8.29795541147318,147.6,202.8
501483652,326.368373415697,0,8,0.1,18.8,10,7.45883358884242,9.87654630986172,380.5945854,165.2
501483742,311.989186290822,0,8,0.1,26.8,19.4,12.5690775220933,9.24470217637745,684.2,484.3
501483770,287.446087915411,0,10,0,16.4,14.6,5.48425843556487,4.18463926473678,226.2,198.8
501483805,94.8781020037574,0,10,0.1,14.6,12.6,4.29403825552258,4.05483585184356,101.2,93.7
501483916,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501483950,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501483971,75.4751071702583,0,10,0,20,19.4,8.46974427475153,7.56739255963481,514.5,451.4
501483976,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501484017,136.421137932892,0,6,0,24,26,6.86245621602646,7.97921289838833,570.6,631.8
501484030,63.8560291089928,0,10,0,19.4,15.6,95.0588277495113,33.1808089638847,4237.6,2088.4
501484094,226.108649108738,0,10,0,16.6,17.4,7.20930734859554,7.55715608703861,238.6,253.8
501484098,94.3821410870162,0,10,0,30.6,27.8,5.03031381546343,4.93491529040407,373.2,371.9
501484154,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501484174,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501484178,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501484203,61.8783201569266,0,10,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501484216,282.68888471296,0,10,0,26.4,26.2,5.54569607127084,5.78657605022524,381.1,359.7
501484249,61.8783201569266,0,5,0,24.6,27.2,8.56127616567179,8.23548098031336,493.6,524.8
501484288,134.039120274923,0,5,0,28.2,19.8,9.38284691845797,7.64199117312083,483.9525524,206.9848916
